timestamp,open,high,low,close,volume,vwap,transactions
1970-01-01 00:00:00.171450000,172.7333,173.05,173.44,173.67,530406,1698120000000,171.45
1970-01-01 00:00:00.170650000,171.4932,171.88,171.1,173.06,610143,1698206400000,170.65
1970-01-01 00:00:00.165670000,167.5944,170.37,166.89,171.3775,815217,1698292800000,165.67
1970-01-01 00:00:00.166830000,167.9072,166.91,168.22,168.96,609511,1698379200000,166.83
1970-01-01 00:00:00.168870000,170.0774,169.02,170.29,171.17,628253,1698638400000,168.87
1970-01-01 00:00:00.167900000,169.9252,169.35,170.77,170.9,509879,1698724800000,167.9
1970-01-01 00:00:00.170120000,172.6187,171.0,173.97,174.23,633476,1698811200000,170.12
1970-01-01 00:00:00.175460000,176.6794,175.52,177.57,177.78,805046,1698897600000,175.46
1970-01-01 00:00:00.173350000,175.5751,174.24,176.65,176.82,858038,1698984000000,173.35
1970-01-01 00:00:00.176210000,178.5589,176.38,179.23,179.43,678103,1699246800000,176.21
1970-01-01 00:00:00.178970000,181.2627,179.18,181.82,182.44,653779,1699333200000,178.97
1970-01-01 00:00:00.181590000,182.6566,182.35,182.89,183.45,542421,1699419600000,181.59
1970-01-01 00:00:00.181810000,182.912,182.96,182.41,184.12,545657,1699506000000,181.81
1970-01-01 00:00:00.183530000,185.4104,183.97,186.4,186.565,610938,1699592400000,183.53
1970-01-01 00:00:00.184210000,184.8317,185.82,184.8,186.03,530407,1699851600000,184.21
1970-01-01 00:00:00.186300000,187.2038,187.7,187.44,188.11,609218,1699938000000,186.3
1970-01-01 00:00:00.187780000,188.4191,187.845,188.01,189.5,564159,1700024400000,187.78
1970-01-01 00:00:00.188650000,189.7109,189.57,189.71,190.96,620748,1700110800000,188.65
1970-01-01 00:00:00.188570000,189.6022,190.25,189.69,190.38,510217,1700197200000,188.57
1970-01-01 00:00:00.189880000,191.2984,189.89,191.45,191.905,554014,1700456400000,189.88
1970-01-01 00:00:00.189740000,190.51,191.41,190.64,191.52,450749,1700542800000,189.74
1970-01-01 00:00:00.190825000,191.7223,191.49,191.31,192.93,463560,1700629200000,190.825
1970-01-01 00:00:00.189250000,189.7899,190.87,189.97,190.9,335946,1700802000000,189.25
1970-01-01 00:00:00.188900000,189.7974,189.92,189.79,190.67,508895,1701061200000,188.9
1970-01-01 00:00:00.189400000,190.165,189.78,190.4,191.08,458154,1701147600000,189.4
1970-01-01 00:00:00.188970000,189.9974,190.9,189.37,192.09,493064,1701234000000,188.97
1970-01-01 00:00:00.188190000,189.337,189.84,189.95,190.32,486786,1701320400000,188.19
1970-01-01 00:00:00.189230000,190.8613,190.33,191.24,191.56,515537,1701406800000,189.23
1970-01-01 00:00:00.187451100,188.916,189.98,189.43,190.05,587461,1701666000000,187.4511
1970-01-01 00:00:00.190180000,193.1715,190.21,193.42,194.4,700669,1701752400000,190.18
1970-01-01 00:00:00.192110000,192.8014,194.45,192.32,194.76,491436,1701838800000,192.11
1970-01-01 00:00:00.193590000,194.3967,193.63,194.27,195.0,495048,1701925200000,193.59
1970-01-01 00:00:00.193670000,195.1638,194.2,195.71,195.99,538968,1702011600000,193.67
1970-01-01 00:00:00.191420000,192.7089,193.11,193.18,193.49,691172,1702270800000,191.42
1970-01-01 00:00:00.191721000,193.7834,193.08,194.71,194.72,510768,1702357200000,191.721
1970-01-01 00:00:00.194850000,196.9085,195.09,197.96,198.0,672552,1702443600000,194.85
1970-01-01 00:00:00.196160000,198.2872,198.02,198.11,199.62,691862,1702530000000,196.16
1970-01-01 00:00:00.197000000,197.56,197.53,197.57,198.3999,625452,1702616400000,197.0
1970-01-01 00:00:00.194390000,195.6255,196.09,195.89,196.63,655763,1702875600000,194.39
1970-01-01 00:00:00.195890000,196.5277,196.16,196.94,196.95,451709,1702962000000,195.89
1970-01-01 00:00:00.194830000,196.142,196.9,194.83,197.68,550599,1703048400000,194.83
1970-01-01 00:00:00.193500000,194.7425,196.1,194.68,197.08,554844,1703134800000,193.5
1970-01-01 00:00:00.192970000,194.1013,195.18,193.6,195.41,500544,1703221200000,192.97
1970-01-01 00:00:00.192830000,193.1713,193.61,193.05,193.89,488257,1703566800000,192.83
1970-01-01 00:00:00.191090000,192.5679,192.49,193.15,193.5,548076,1703653200000,191.09
1970-01-01 00:00:00.193170000,193.9222,194.14,193.58,194.66,472404,1703739600000,193.17
1970-01-01 00:00:00.191725000,192.5761,193.9,192.53,194.4,509123,1703826000000,191.725
1970-01-01 00:00:00.183885000,185.9465,187.15,185.64,188.44,1008871,1704171600000,183.885
1970-01-01 00:00:00.183430000,184.3226,184.22,184.25,185.88,656853,1704258000000,183.43
1970-01-01 00:00:00.180880000,182.0183,182.15,181.91,183.0872,712692,1704344400000,180.88
1970-01-01 00:00:00.180170000,181.474,181.99,181.18,182.76,682334,1704430800000,180.17
1970-01-01 00:00:00.181500000,184.3702,182.085,185.56,185.6,669173,1704690000000,181.5
1970-01-01 00:00:00.182730000,184.3706,183.92,185.14,185.15,538180,1704776400000,182.73
1970-01-01 00:00:00.183920000,185.2509,184.35,186.19,186.4,554777,1704862800000,183.92
1970-01-01 00:00:00.183620000,185.0604,186.54,185.59,187.05,584008,1704949200000,183.62
1970-01-01 00:00:00.185190000,185.8199,186.06,185.92,186.74,477050,1705035600000,185.19
1970-01-01 00:00:00.180934000,182.8866,182.16,183.63,184.26,767281,1705381200000,180.934
1970-01-01 00:00:00.180300000,181.9201,181.27,182.68,182.93,594632,1705467600000,180.3
1970-01-01 00:00:00.185830000,187.9358,186.09,188.63,189.14,787233,1705554000000,185.83
1970-01-01 00:00:00.188820000,190.6149,189.33,191.56,191.95,682663,1705640400000,188.82
1970-01-01 00:00:00.192260000,193.9891,192.3,193.89,195.33,718107,1705899600000,192.26
1970-01-01 00:00:00.193829900,194.8203,195.02,195.18,195.75,533093,1705986000000,193.8299
1970-01-01 00:00:00.194340000,195.2063,195.42,194.5,196.38,594714,1706072400000,194.34
1970-01-01 00:00:00.193112500,194.7337,195.22,194.17,196.2675,644526,1706158800000,193.1125
1970-01-01 00:00:00.191940000,193.1207,194.27,192.42,194.76,534165,1706245200000,191.94
1970-01-01 00:00:00.189580000,191.2954,192.01,191.73,192.2,599513,1706504400000,189.58
1970-01-01 00:00:00.187470000,188.7927,190.94,188.04,191.8,690705,1706590800000,187.47
1970-01-01 00:00:00.184350000,185.3525,187.04,184.4,187.095,679844,1706677200000,184.35
1970-01-01 00:00:00.183820000,185.5688,183.985,186.86,186.95,820977,1706763600000,183.82
1970-01-01 00:00:00.179250000,184.744,179.86,185.85,187.33,1108465,1706850000000,179.25
1970-01-01 00:00:00.185840000,187.6824,188.15,187.68,189.25,804748,1707109200000,185.84
1970-01-01 00:00:00.186769500,188.4788,186.86,189.3,189.31,530825,1707195600000,186.7695
1970-01-01 00:00:00.188610000,189.3803,190.64,189.41,191.05,596088,1707282000000,188.61
1970-01-01 00:00:00.187350000,188.3032,189.385,188.32,189.535,521464,1707368400000,187.35
1970-01-01 00:00:00.188000000,189.0056,188.65,188.85,189.99,544714,1707454800000,188.0
1970-01-01 00:00:00.186790000,187.5914,188.415,187.15,188.67,585515,1707714000000,186.79
1970-01-01 00:00:00.183512800,185.0421,185.77,185.04,186.21,644015,1707800400000,183.5128
1970-01-01 00:00:00.182440000,183.6207,185.32,184.15,185.53,679072,1707886800000,182.44
1970-01-01 00:00:00.181350000,182.8487,183.55,183.86,184.49,756083,1707973200000,181.35
1970-01-01 00:00:00.181665000,182.7317,183.42,182.31,184.85,611770,1708059600000,181.665
1970-01-01 00:00:00.180000000,181.1005,181.79,181.56,182.43,712335,1708405200000,180.0
1970-01-01 00:00:00.180660000,181.9941,181.94,182.32,182.8888,522492,1708491600000,180.66
1970-01-01 00:00:00.182460000,183.8372,183.48,184.37,184.955,613892,1708578000000,182.46
1970-01-01 00:00:00.182230000,182.9876,185.01,182.52,185.04,549250,1708664400000,182.23
1970-01-01 00:00:00.180650000,181.3213,182.24,181.16,182.76,615639,1708923600000,180.65
1970-01-01 00:00:00.179560000,181.8192,181.1,182.63,183.9225,669751,1709010000000,179.56
1970-01-01 00:00:00.180130000,181.1915,182.51,181.42,183.12,596442,1709096400000,180.13
1970-01-01 00:00:00.179530000,180.6781,181.27,180.75,182.57,813073,1709182800000,179.53
1970-01-01 00:00:00.177380000,179.0322,179.55,179.66,180.53,911077,1709269200000,177.38
1970-01-01 00:00:00.173790000,174.8938,176.15,175.1,176.9,1167166,1709528400000,173.79
1970-01-01 00:00:00.169620000,170.3234,170.76,170.12,172.04,1108820,1709614800000,169.62
1970-01-01 00:00:00.168680000,169.5506,171.06,169.12,171.24,896297,1709701200000,168.68
1970-01-01 00:00:00.168490000,169.3619,169.15,169.0,170.73,825405,1709787600000,168.49
1970-01-01 00:00:00.168940000,171.5322,169.0,170.73,173.7,925213,1709874000000,168.94
1970-01-01 00:00:00.172050000,172.9273,172.94,172.75,174.38,793618,1710129600000,172.05
1970-01-01 00:00:00.171010000,172.8726,173.15,173.23,174.03,735065,1710216000000,171.01
1970-01-01 00:00:00.170760000,171.3457,172.77,171.13,173.185,647120,1710302400000,170.76
1970-01-01 00:00:00.172050000,173.0899,172.91,173.0,174.3078,806014,1710388800000,172.05
1970-01-01 00:00:00.170285000,171.8002,171.17,172.62,172.62,771387,1710475200000,170.285
1970-01-01 00:00:00.173520000,175.4587,175.57,173.72,177.71,866388,1710734400000,173.52
1970-01-01 00:00:00.173030000,175.4779,174.34,176.08,176.605,636058,1710820800000,173.03
1970-01-01 00:00:00.175090000,177.2239,175.72,178.67,178.67,641653,1710907200000,175.09
1970-01-01 00:00:00.170840000,172.7231,177.05,171.37,177.49,1224985,1710993600000,170.84
1970-01-01 00:00:00.170060000,172.0464,171.76,172.28,173.05,736378,1711080000000,170.06
1970-01-01 00:00:00.169450000,170.7132,170.565,170.85,171.94,727686,1711339200000,169.45
1970-01-01 00:00:00.169580000,170.323,170.0,169.71,171.42,684303,1711425600000,169.58
1970-01-01 00:00:00.170110000,172.5879,170.41,173.31,173.6,670629,1711512000000,170.11
1970-01-01 00:00:00.170510000,171.3942,171.75,171.48,172.23,648026,1711598400000,170.51
1970-01-01 00:00:00.169475000,170.0696,171.19,170.03,171.25,676830,1711944000000,169.475
1970-01-01 00:00:00.168230200,168.8967,169.08,168.84,169.34,608914,1712030400000,168.2302
1970-01-01 00:00:00.168580000,169.8623,168.79,169.65,170.68,571286,1712116800000,168.58
1970-01-01 00:00:00.168820000,170.1029,170.29,168.82,171.92,630783,1712203200000,168.82
1970-01-01 00:00:00.168950000,169.6415,169.59,169.58,170.39,540854,1712289600000,168.95
1970-01-01 00:00:00.168240000,168.6637,169.03,168.45,169.2,549987,1712548800000,168.24
1970-01-01 00:00:00.168350000,169.1566,168.7,169.67,170.08,541699,1712635200000,168.35
1970-01-01 00:00:00.167110000,167.9914,168.8,167.78,169.09,647587,1712721600000,167.11
1970-01-01 00:00:00.168160000,172.6956,168.34,175.04,175.46,828408,1712808000000,168.16
1970-01-01 00:00:00.174210000,176.3413,174.26,176.55,178.36,960229,1712894400000,174.21
1970-01-01 00:00:00.172500000,174.1336,175.36,172.69,176.63,846771,1713153600000,172.5
1970-01-01 00:00:00.168270000,170.0498,171.75,169.38,173.76,834297,1713240000000,168.27
1970-01-01 00:00:00.168000000,168.9807,169.61,168.0,170.65,599004,1713326400000,168.0
1970-01-01 00:00:00.166550000,167.3951,168.03,167.04,168.64,553239,1713412800000,166.55
1970-01-01 00:00:00.164075000,165.1473,166.21,165.0,166.4,754775,1713499200000,164.075
1970-01-01 00:00:00.164770000,165.9651,165.515,165.84,167.26,610367,1713758400000,164.77
1970-01-01 00:00:00.164920000,166.5257,165.35,166.9,167.05,554942,1713844800000,164.92
1970-01-01 00:00:00.166210000,168.4404,166.54,169.02,169.3,584990,1713931200000,166.21
1970-01-01 00:00:00.168151100,169.4461,169.525,169.89,170.61,608882,1714017600000,168.1511
1970-01-01 00:00:00.169180000,169.9936,169.88,169.3,171.34,563911,1714104000000,169.18
1970-01-01 00:00:00.173100000,174.3663,173.37,173.5,176.03,808215,1714363200000,173.1
1970-01-01 00:00:00.170000000,172.1418,173.33,170.33,174.99,647476,1714449600000,170.0
1970-01-01 00:00:00.169110000,170.7198,169.58,169.3,172.705,648626,1714536000000,169.11
1970-01-01 00:00:00.170890000,174.5241,172.51,173.03,173.415,944119,1714622400000,170.89
1970-01-01 00:00:00.182660000,184.3674,186.645,183.38,187.0,1468505,1714708800000,182.66
1970-01-01 00:00:00.180420000,181.8711,182.354,181.71,184.2,898763,1714968000000,180.42
1970-01-01 00:00:00.181320000,182.7741,183.45,182.4,184.9,747518,1715054400000,181.32
1970-01-01 00:00:00.181450000,182.4822,182.85,182.74,183.07,518609,1715140800000,181.45
1970-01-01 00:00:00.182110000,184.005,182.56,184.57,184.66,551004,1715227200000,182.11
1970-01-01 00:00:00.182130000,183.097,184.9,183.05,185.09,558778,1715313600000,182.13
1970-01-01 00:00:00.184620000,186.2045,185.435,186.28,187.1,726518,1715572800000,184.62
1970-01-01 00:00:00.186290000,187.1924,187.51,187.43,188.3,559493,1715659200000,186.29
1970-01-01 00:00:00.187370000,189.6538,187.91,189.72,190.65,727614,1715745600000,187.37
1970-01-01 00:00:00.189660100,190.1061,190.47,189.84,191.095,566951,1715832000000,189.6601
1970-01-01 00:00:00.189180000,189.9231,189.51,189.87,190.81,478193,1715918400000,189.18
1970-01-01 00:00:00.189010000,191.0826,189.325,191.04,191.9199,566908,1716177600000,189.01
1970-01-01 00:00:00.190920100,192.2542,191.09,192.35,192.73,502788,1716264000000,190.9201
1970-01-01 00:00:00.190270000,191.4301,192.265,190.9,192.8231,452377,1716350400000,190.27
1970-01-01 00:00:00.186625000,188.1932,190.98,186.88,191.0,574010,1716436800000,186.625
1970-01-01 00:00:00.188040400,189.7193,188.82,189.98,190.58,492870,1716523200000,188.0404
1970-01-01 00:00:00.189100000,190.8158,191.51,189.99,193.0,702190,1716868800000,189.1
1970-01-01 00:00:00.189510000,191.1133,189.61,190.29,192.247,603502,1716955200000,189.51
1970-01-01 00:00:00.190630000,191.4032,190.76,191.29,192.18,568984,1717041600000,190.63
1970-01-01 00:00:00.189910000,191.6187,191.44,192.25,192.57,618230,1717128000000,189.91
1970-01-01 00:00:00.192520000,193.7892,192.9,194.03,194.99,700956,1717387200000,192.52
1970-01-01 00:00:00.193034200,194.3014,194.635,194.35,195.32,575318,1717473600000,193.0342
1970-01-01 00:00:00.194870000,195.8699,195.4,195.87,196.9,648283,1717560000000,194.87
1970-01-01 00:00:00.194170000,195.3147,195.685,194.48,196.5,550122,1717646400000,194.17
1970-01-01 00:00:00.194140000,195.9035,194.65,196.89,196.94,505958,1717732800000,194.14
1970-01-01 00:00:00.192150000,194.4151,196.9,193.12,197.3,1115274,1717992000000,192.15
1970-01-01 00:00:00.193630000,203.2083,193.65,207.15,207.16,1601776,1718078400000,193.63
1970-01-01 00:00:00.206900000,215.2622,207.37,213.07,220.2,1861009,1718164800000,206.9
1970-01-01 00:00:00.211600000,214.0158,214.74,214.24,216.75,1032968,1718251200000,211.6
1970-01-01 00:00:00.211300000,212.7595,213.85,212.49,215.17,793743,1718337600000,211.3
1970-01-01 00:00:00.212720000,216.4099,213.37,216.67,218.95,1034961,1718596800000,212.72
1970-01-01 00:00:00.213000000,214.7342,217.59,214.29,218.63,919960,1718683200000,213.0
1970-01-01 00:00:00.208850000,210.6223,213.93,209.68,214.24,1005360,1718856000000,208.85
1970-01-01 00:00:00.207110000,208.4264,210.39,207.49,211.89,881938,1718942400000,207.11
1970-01-01 00:00:00.206590000,209.3296,207.72,208.14,212.7,916151,1719201600000,206.59
1970-01-01 00:00:00.208610000,209.6841,209.15,209.07,211.38,621193,1719288000000,208.61
1970-01-01 00:00:00.210640000,213.1448,211.5,213.25,214.86,769103,1719374400000,210.64
1970-01-01 00:00:00.212350000,213.9138,214.69,214.1,215.7395,644397,1719460800000,212.35
1970-01-01 00:00:00.210300000,212.5585,215.77,210.62,216.07,729911,1719547200000,210.3
1970-01-01 00:00:00.211920000,215.5066,212.09,216.75,217.51,784845,1719806400000,211.92
1970-01-01 00:00:00.215100000,219.2005,216.15,220.27,220.38,689998,1719892800000,215.1
1970-01-01 00:00:00.219030000,220.6593,220.0,221.55,221.55,566783,1719979200000,219.03
1970-01-01 00:00:00.221650000,224.9718,221.65,226.34,226.45,767413,1720152000000,221.65
1970-01-01 00:00:00.223250000,226.3635,227.09,227.82,227.85,790096,1720411200000,223.25
1970-01-01 00:00:00.226372100,228.2164,227.93,228.68,229.4,651066,1720497600000,226.3721
1970-01-01 00:00:00.229250000,231.6614,229.3,232.98,233.08,782526,1720584000000,229.25
1970-01-01 00:00:00.225770000,228.4586,231.39,227.57,232.39,889306,1720670400000,225.77
1970-01-01 00:00:00.228680000,230.9577,228.92,230.54,232.64,706283,1720756800000,228.68
1970-01-01 00:00:00.233090000,234.9027,236.48,234.4,237.23,822674,1721016000000,233.09
1970-01-01 00:00:00.232330000,234.3335,235.0,234.82,236.27,623962,1721102400000,232.33
1970-01-01 00:00:00.226640000,228.8407,229.45,228.88,231.4599,811104,1721188800000,226.64
1970-01-01 00:00:00.222270000,225.1554,230.28,224.18,230.44,844626,1721275200000,222.27
1970-01-01 00:00:00.223275000,224.7259,224.82,224.31,226.8,612830,1721361600000,223.275
1970-01-01 00:00:00.223090000,224.9473,227.01,223.96,227.78,704897,1721620800000,223.09
1970-01-01 00:00:00.222680000,225.0215,224.365,225.01,226.94,551688,1721707200000,222.68
1970-01-01 00:00:00.217130000,219.0689,224.0,218.54,224.8,816144,1721793600000,217.13
1970-01-01 00:00:00.214620000,218.1084,218.93,217.49,220.85,737642,1721880000000,214.62
1970-01-01 00:00:00.216010000,217.9018,218.7,217.96,219.49,608588,1721966400000,216.01
1970-01-01 00:00:00.215750000,218.1352,216.96,218.24,219.3,604722,1722225600000,215.75
1970-01-01 00:00:00.216120000,218.4136,219.19,218.8,220.325,584354,1722312000000,216.12
1970-01-01 00:00:00.220630000,222.3356,221.44,222.08,223.82,668901,1722398400000,220.63
1970-01-01 00:00:00.217020000,219.4531,224.37,218.36,224.48,876127,1722484800000,217.02
1970-01-01 00:00:00.217710000,221.8938,219.15,219.86,225.6,1132553,1722571200000,217.71
1970-01-01 00:00:00.196000000,207.8008,199.09,209.27,213.5,1661546,1722830400000,196.0
1970-01-01 00:00:00.201070000,206.7392,205.3,207.23,209.99,921950,1722916800000,201.07
1970-01-01 00:00:00.206390000,210.6883,206.9,209.82,213.64,741724,1723003200000,206.39
1970-01-01 00:00:00.208830000,212.6165,213.11,213.31,214.2,628771,1723089600000,208.83
1970-01-01 00:00:00.211970000,215.1999,212.1,216.24,216.78,589469,1723176000000,211.97
1970-01-01 00:00:00.215600000,217.5465,216.07,217.53,219.5099,602530,1723435200000,215.6
1970-01-01 00:00:00.219010000,220.8758,219.01,221.27,221.89,553265,1723521600000,219.01
1970-01-01 00:00:00.219700000,221.5105,220.57,221.72,223.03,568518,1723608000000,219.7
1970-01-01 00:00:00.222760000,224.5505,224.6,224.72,225.35,590574,1723694400000,222.76
1970-01-01 00:00:00.223650100,225.4305,223.92,226.05,226.8271,562637,1723780800000,223.6501
1970-01-01 00:00:00.223040000,224.8579,225.72,225.89,225.99,606363,1724040000000,223.04
1970-01-01 00:00:00.225450000,226.5299,225.77,226.51,227.17,498797,1724126400000,225.45
1970-01-01 00:00:00.225050000,226.4461,226.52,226.4,227.98,506656,1724212800000,225.05
