timestamp,open,high,low,close,volume,vwap,transactions
2023-06-20 04:00:00,185.2709,185.01,184.41,186.1,577495,184.41,1970.0
2023-06-21 04:00:00,184.0809,183.96,184.9,185.41,520855,182.5901,1970.0
2023-06-22 04:00:00,186.1166,187.0,183.74,187.045,563076,183.67,1970.0
2023-06-23 04:00:00,186.4952,186.68,185.55,187.56,539704,185.01,1970.0
2023-06-26 04:00:00,186.3292,185.27,186.83,188.05,584497,185.23,1970.0
2023-06-27 04:00:00,187.4998,188.06,185.89,188.39,511866,185.67,1970.0
2023-06-28 04:00:00,188.8916,189.25,187.93,189.9,559145,187.6,1970.0
2023-06-29 04:00:00,189.5561,189.59,189.08,190.07,525367,188.94,1970.0
2023-06-30 04:00:00,193.102,193.97,191.63,194.48,774380,191.26,1970.0
2023-07-03 04:00:00,192.6624,192.46,193.78,193.88,500175,191.76,1970.0
2023-07-05 04:00:00,191.5803,191.33,191.565,192.98,560170,190.62,1970.0
2023-07-06 04:00:00,190.8214,191.81,189.84,192.02,562755,189.2,1970.0
2023-07-07 04:00:00,191.4218,190.68,191.41,192.67,538826,190.24,1970.0
2023-07-10 04:00:00,188.3628,188.61,189.26,189.99,736912,187.035,1970.0
2023-07-11 04:00:00,187.8219,188.08,189.16,189.3,577717,186.6,1970.0
2023-07-12 04:00:00,189.9586,189.77,189.68,191.7,652126,188.47,1970.0
2023-07-13 04:00:00,190.565,190.54,190.5,191.19,467952,189.78,1970.0
2023-07-14 04:00:00,190.4662,190.69,190.23,191.1799,513233,189.63,1970.0
2023-07-17 04:00:00,193.2997,193.99,191.9,194.32,602852,191.81,1970.0
2023-07-18 04:00:00,193.3846,193.73,193.35,194.33,544605,192.415,1970.0
2023-07-19 04:00:00,194.9188,195.1,193.1,198.23,776766,192.65,1970.0
2023-07-20 04:00:00,194.276,193.13,195.09,196.47,639817,192.495,1970.0
2023-07-21 04:00:00,192.5948,191.94,194.1,194.97,580360,191.23,1970.0
2023-07-24 04:00:00,193.2018,192.75,193.41,194.91,525853,192.25,1970.0
2023-07-25 04:00:00,193.804,193.62,193.33,194.44,445394,192.915,1970.0
2023-07-26 04:00:00,194.3737,194.5,193.67,195.64,502309,193.32,1970.0
2023-07-27 04:00:00,194.8773,193.22,196.02,197.2,570472,192.55,1970.0
2023-07-28 04:00:00,195.8075,195.83,194.67,196.626,519151,194.14,1970.0
2023-07-31 04:00:00,196.1507,196.45,196.06,196.49,530506,195.26,1970.0
2023-08-01 04:00:00,195.8486,195.605,196.235,196.73,477616,195.28,1970.0
2023-08-02 04:00:00,192.9395,192.58,195.04,195.18,620582,191.8507,1970.0
2023-08-03 04:00:00,191.1312,191.17,191.57,192.37,754703,190.69,1970.0
2023-08-04 04:00:00,184.279,181.99,185.52,187.38,1336765,181.92,1970.0
2023-08-07 04:00:00,179.0119,178.85,182.13,183.13,1159281,177.35,1970.0
2023-08-08 04:00:00,178.9854,179.8,179.69,180.27,709019,177.58,1970.0
2023-08-09 04:00:00,178.4887,178.19,180.87,180.93,666112,177.01,1970.0
2023-08-10 04:00:00,178.7951,177.97,179.48,180.75,652995,177.6,1970.0
2023-08-11 04:00:00,177.8056,177.79,177.32,178.62,586481,176.55,1970.0
2023-08-14 04:00:00,178.9475,179.46,177.97,179.69,564982,177.305,1970.0
2023-08-15 04:00:00,177.9886,177.45,178.88,179.48,510071,177.05,1970.0
2023-08-16 04:00:00,177.4133,176.57,177.13,178.54,526074,176.5,1970.0
2023-08-17 04:00:00,174.5857,174.0,177.14,177.5054,673083,173.48,1970.0
2023-08-18 04:00:00,173.8904,174.49,172.3,175.1,596474,171.96,1970.0
2023-08-21 04:00:00,175.2221,175.84,175.07,176.13,559658,173.735,1970.0
2023-08-22 04:00:00,177.0098,177.23,177.06,177.68,501508,176.25,1970.0
2023-08-23 04:00:00,180.6482,181.12,178.52,181.55,587165,178.325,1970.0
